date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-08-26 16:34:27,IbaiLlanos,,291,2928,64319,"Llevo sin ver a mi hermano desde enero Me acaba de pasar una foto y tiene barba y se ha hecho un pendiente Tiene 16 años y mide 1,92 Estoy llamando a un médico para que le analicen bien porque este hijo de puta tiene 31 años y me lo está ocultando",,,,1298660085716193287,https://twitter.com/IbaiLlanos/status/1298660085716193287
2020-08-26 16:09:34,IbaiLlanos,Silithur,8,12,1107,"Amigo puedes utilizar otro mía? En esta salgo demasiado sexy gracias",,,,1298653824828280832,https://twitter.com/IbaiLlanos/status/1298653824828280832
2020-08-26 14:18:57,IbaiLlanos,Mr_KekoJones,5,7,986,"En verdad estoy igual",,,,1298625989443018752,https://twitter.com/IbaiLlanos/status/1298625989443018752
2020-08-26 14:16:44,IbaiLlanos,,481,5562,54977,"Pero qué os pasa en la cabeza a los de tiktokpic.twitter.com/K2OrHe6RYn",,,,1298625429423771649,https://twitter.com/IbaiLlanos/status/1298625429423771649
2020-08-26 09:23:05,IbaiLlanos,werlyb,6,33,1630,"Qué haces preguntando esto en agosto gilipollas",,,,1298551528823955457,https://twitter.com/IbaiLlanos/status/1298551528823955457
2020-08-25 23:37:21,IbaiLlanos,Francszk__,4,3,38,"Calla bobo",,,,1298404124308967424,https://twitter.com/IbaiLlanos/status/1298404124308967424
2020-08-25 23:16:04,IbaiLlanos,Ioritzetxebest,1,1,69,"JAJSSNSNSNS",,,,1298398771445981186,https://twitter.com/IbaiLlanos/status/1298398771445981186
2020-08-25 23:07:18,IbaiLlanos,galakurpismo3,3,10,600,"Jsjsjsdjsd gilipollas",,,,1298396562184441856,https://twitter.com/IbaiLlanos/status/1298396562184441856
2020-08-25 22:47:35,IbaiLlanos,G2House_OOC,276,8555,40457,"De nada Fernando Simónhttps://twitter.com/g2house_ooc/status/1298389260064653313 …",,,,1298391601706938368,https://twitter.com/IbaiLlanos/status/1298391601706938368
2020-08-25 22:36:33,IbaiLlanos,,228,3219,38904,"pic.twitter.com/NdJ6MFab84",,,,1298388825308385280,https://twitter.com/IbaiLlanos/status/1298388825308385280
2020-08-25 21:17:41,IbaiLlanos,,320,5157,38689,"JOSEP PEDREROL EN DIRECTO: “MESSI SE PUEDE QUEDAR”pic.twitter.com/m5NZJ9R6VT",,,,1298368978692247553,https://twitter.com/IbaiLlanos/status/1298368978692247553
2020-08-25 19:53:30,IbaiLlanos,,84,245,5713,"Especial Lionel Messi hablando con aficionados del Barça en directo El Chiringuito pre Chiringuitohttp://twitch.tv/ibai",,,,1298347793745051650,https://twitter.com/IbaiLlanos/status/1298347793745051650
2020-08-25 19:16:10,IbaiLlanos,Proviup,2,1,26,"JHANKLJHALJHALK",,,,1298338397904404487,https://twitter.com/IbaiLlanos/status/1298338397904404487
2020-08-25 19:01:54,IbaiLlanos,Felixfashion,20,3,686,"A qué hora juega?",,,,1298334806523224066,https://twitter.com/IbaiLlanos/status/1298334806523224066
2020-08-25 19:00:51,IbaiLlanos,,506,10232,86022,"Josep Pedrerol estaba en la playa de vacaciones a las 20:00, se entera de lo de Messi, se sube al hotel, se pilla un avión y está a las 23:43 maquillándose en plató para hacer el programa con más audiencia de la historia. Es una leyenda y está absolutamente loco",,,,1298334541866848261,https://twitter.com/IbaiLlanos/status/1298334541866848261
2020-08-25 18:53:17,IbaiLlanos,elchiringuitotv,47,323,9704,"SUPERESTRELLA",,,,1298332638915305472,https://twitter.com/IbaiLlanos/status/1298332638915305472
2020-08-25 18:19:30,IbaiLlanos,,417,6169,62914,"Deja el fútbol. Bienvenido a casa, Leo. Firma como nuevo streamer de @G2esportspic.twitter.com/C41OYAjmMO",,@G2esportspic,,1298324138021523458,https://twitter.com/IbaiLlanos/status/1298324138021523458
2020-08-25 18:11:10,IbaiLlanos,,498,5447,90375,"pic.twitter.com/vxqCuHeTkq",,,,1298322039346999296,https://twitter.com/IbaiLlanos/status/1298322039346999296
2020-08-25 18:04:37,IbaiLlanos,AxeeL,7,22,803,"JAJSSJSJSJSBD",,,,1298320389580500993,https://twitter.com/IbaiLlanos/status/1298320389580500993
2020-08-25 18:03:26,IbaiLlanos,JuanmaofArcos,1,2,158,"Efectivamente no",,,,1298320095081574402,https://twitter.com/IbaiLlanos/status/1298320095081574402
2020-08-25 17:30:08,IbaiLlanos,,788,3314,35189,"pic.twitter.com/2B9ZJZ0Ljp",,,,1298311714715336704,https://twitter.com/IbaiLlanos/status/1298311714715336704
2020-08-25 17:21:16,IbaiLlanos,Alfremartinezz,231,1553,20177,"Me acaba de dar un infartohttps://twitter.com/Alfremartinezz/status/1298304817706737665 …",,,,1298309480988528640,https://twitter.com/IbaiLlanos/status/1298309480988528640
2020-08-25 15:11:49,IbaiLlanos,,449,8844,59319,"BAILAR CON LOS BROS > PASAR DE RONDApic.twitter.com/4aE9PEPlPh",,,,1298276905171419138,https://twitter.com/IbaiLlanos/status/1298276905171419138
2020-08-25 12:11:44,IbaiLlanos,,71188,72404,33488,"MIRAD QUÉ PEDAZO DE SORTEO CON LOS AMIGOS DE ASUS Si queréis ganar un ASUS ROG Strix haced lo siguiente: RT a este tweet Seguir a @ASUSROGES Menciona a un colega que lo necesite Termina el 8 de Septiembre suerte a todospic.twitter.com/L0XficfqVP",,@ASUSROGES,,1298231585725177857,https://twitter.com/IbaiLlanos/status/1298231585725177857
2020-08-25 10:19:29,IbaiLlanos,FallGuysGame,245,3647,39066,"ESPERA ESPERA QUE LOS PUTOS MUÑECOS ESTOS ENANOS MIDEN 1,83???? que son más altos que yo??? JASJSJDD os podéis ir a la mierdahttps://twitter.com/FallGuysGame/status/1297617752144982023 …",,,,1298203336227852289,https://twitter.com/IbaiLlanos/status/1298203336227852289
2020-08-25 09:35:51,IbaiLlanos,werlyb,6,11,641,"De nada amigo es lo mínimo que se puede hacer por ti, la palabra AMISTAD la llevo tatuada en el corazón.",,,,1298192356857061376,https://twitter.com/IbaiLlanos/status/1298192356857061376
2020-08-25 09:30:10,IbaiLlanos,Michellesanchz,59,58,2980,"https://youtu.be/55jcdHuRhr8",,,,1298190925685022720,https://twitter.com/IbaiLlanos/status/1298190925685022720
2020-08-24 23:18:38,IbaiLlanos,,335,3011,33076,"Soy tan asquerosamente malo jugando a cualquier videojuego de cualquier tipo que lo único que me apetece hacer es mirarme al espejo y decirme joder qué malo eres gilipollas",,,,1298037027452203008,https://twitter.com/IbaiLlanos/status/1298037027452203008
2020-08-24 20:56:40,IbaiLlanos,,536,1850,42995,"Diseño terminado. Se viene.pic.twitter.com/1kxo9ZypKk",,,,1298001299192131591,https://twitter.com/IbaiLlanos/status/1298001299192131591
2020-08-24 20:25:02,IbaiLlanos,RiotCuatroDos,1,3,55,"No podías haber metido más términos en inglés ni hablando en inglés cabron",,,,1297993338084372480,https://twitter.com/IbaiLlanos/status/1297993338084372480
2020-08-24 19:53:59,IbaiLlanos,nebuIium,1,1,20,"tu novio quiere que le dejes",,,,1297985526432227328,https://twitter.com/IbaiLlanos/status/1297985526432227328
2020-08-24 19:39:37,IbaiLlanos,,4,4,34,"@itsdeeperinsidepic.twitter.com/DFZMB70t4K",,@itsdeeperinsidepic,,1297981910296272899,https://twitter.com/IbaiLlanos/status/1297981910296272899
2020-08-24 19:08:13,IbaiLlanos,Rickyexp,52,2027,31953,"NAAAAAH TENGO LOS MEJORES EDITORES DEL PAÍShttps://twitter.com/Rickyexp/status/1297967810728136705 …",,,,1297974009162866688,https://twitter.com/IbaiLlanos/status/1297974009162866688
2020-08-24 16:18:42,IbaiLlanos,juannsaanchez,10,27,1398,"estas bien amigo?",,,,1297931350331338753,https://twitter.com/IbaiLlanos/status/1297931350331338753
2020-08-24 15:59:27,IbaiLlanos,,2222,2863,50792,"Qué opinión tenéis al respecto sobre que en una semana estemos en septiembre",,,,1297926504584814593,https://twitter.com/IbaiLlanos/status/1297926504584814593
2020-08-24 15:09:49,IbaiLlanos,,70,1704,22133,"Me muero con esta mierdapic.twitter.com/SPDQaL88mk",,,,1297914012135501824,https://twitter.com/IbaiLlanos/status/1297914012135501824
2020-08-24 01:01:47,IbaiLlanos,Greezai_,2,1,16,"que haces con esa foto oladipismo",,,,1297700600096919554,https://twitter.com/IbaiLlanos/status/1297700600096919554
2020-08-23 23:57:44,IbaiLlanos,juanlu1903,91,1898,22170,"Madrid, 5:35 de la madrugada, discoteca Fabrik, los de seguridad echando a hostias a un borracho que no paraba de liarla.https://twitter.com/juanlu1903/status/1297674538923286528 …",,,,1297684480451387395,https://twitter.com/IbaiLlanos/status/1297684480451387395
2020-08-23 22:45:27,IbaiLlanos,NBAspain,135,3549,35353,"Qué cojones es este jugador pero qué hace este zumbadohttps://twitter.com/NBAspain/status/1297664016139948032 …",,,,1297666287632617474,https://twitter.com/IbaiLlanos/status/1297666287632617474
2020-08-23 22:36:11,IbaiLlanos,,177,5467,43725,"LUKA DONCIC MI SANTÍSIMO PADRE",,,,1297663956039991301,https://twitter.com/IbaiLlanos/status/1297663956039991301
2020-08-23 21:58:19,IbaiLlanos,,279,1980,24193,"pic.twitter.com/X6Mc4ZrWHs",,,,1297654427315208197,https://twitter.com/IbaiLlanos/status/1297654427315208197
2020-08-23 20:53:35,IbaiLlanos,,284,3803,32465,"pic.twitter.com/1hDVDIPkSe",,,,1297638138622418947,https://twitter.com/IbaiLlanos/status/1297638138622418947
2020-08-23 20:48:21,IbaiLlanos,,317,1681,32200,"Por qué Neuer es el mejor portero del mundo",,,,1297636818469486592,https://twitter.com/IbaiLlanos/status/1297636818469486592
2020-08-23 16:38:15,IbaiLlanos,CafeDeRick,8,9,518,"La misma historia de siempre",,,,1297573879771258881,https://twitter.com/IbaiLlanos/status/1297573879771258881
2020-08-23 13:05:45,IbaiLlanos,ElRichMC,6,21,2072,"jsjsdndndd",,,,1297520404567924741,https://twitter.com/IbaiLlanos/status/1297520404567924741
2020-08-23 13:03:00,IbaiLlanos,,1145,3180,46237,"Estamos de acuerdo en que hoy se va con el Bayern o no estamos de acuerdo",,,,1297519710318276608,https://twitter.com/IbaiLlanos/status/1297519710318276608
2020-08-23 13:01:00,IbaiLlanos,fercardenete,1,2,60,"que viva la vida",,,,1297519207630938113,https://twitter.com/IbaiLlanos/status/1297519207630938113
2020-08-23 12:53:52,IbaiLlanos,DavidBayon,1,2,57,"No gilipollas",,,,1297517413865594882,https://twitter.com/IbaiLlanos/status/1297517413865594882
2020-08-23 12:53:04,IbaiLlanos,DavidBayon,3,6,120,"Borra que hoy tengo acción con ellos y vienen 15 pizzas a casa JASNSNSNSNS",,,,1297517212954169344,https://twitter.com/IbaiLlanos/status/1297517212954169344
2020-08-23 12:50:03,IbaiLlanos,jaimemellado_,0,5,123,"JASNSNSNSNDND@SM",,@SM,,1297516451788619779,https://twitter.com/IbaiLlanos/status/1297516451788619779
2020-08-23 10:51:26,IbaiLlanos,Lbrt95,193,2835,27359,"Llevo practicando los últimos diez años de mi vida para este momento, acabas de cenar a las 0:20, te vas al lol, pierdes todo, dos pajas y a la cama. Probad este plan os lo recomiendo.https://twitter.com/Lbrt95/status/1296599319412432896 …",,,,1297486599299698688,https://twitter.com/IbaiLlanos/status/1297486599299698688
2020-08-22 21:42:07,IbaiLlanos,Steelfang_Corp,8,4,605,"Perdón",,,,1297287963659902977,https://twitter.com/IbaiLlanos/status/1297287963659902977
2020-08-22 21:40:06,IbaiLlanos,,2912,1575,47557,"¿A qué huelen los muñecos del Fall Fuys?",,,,1297287455880642560,https://twitter.com/IbaiLlanos/status/1297287455880642560
2020-08-22 20:38:54,IbaiLlanos,MiriamDrama,2,3,75,"Esto es una puta broma, no?",,,,1297272055604416512,https://twitter.com/IbaiLlanos/status/1297272055604416512
2020-08-22 20:29:00,IbaiLlanos,,6,22,896,"@Flakked_LoL eres la persona que mejor me cae del mundo",,@Flakked_LoL,,1297269564494032897,https://twitter.com/IbaiLlanos/status/1297269564494032897
2020-08-22 20:08:51,IbaiLlanos,justeffe,3,2,225,"JAJSSJSNSNSSMDMSMSNSM",,,,1297264493525950466,https://twitter.com/IbaiLlanos/status/1297264493525950466
2020-08-22 20:08:51,IbaiLlanos,,89,1627,18546,"Las mejores explicaciones de las letras de TRAP están en mi canal.pic.twitter.com/4y8T75WWmD",,,,1297264490354966529,https://twitter.com/IbaiLlanos/status/1297264490354966529
2020-08-22 17:56:56,IbaiLlanos,,629,17660,111369,"Os dejo la mejor jugada del siglo y un gran ejemplo de por qué no hay que copiar en los exámenespic.twitter.com/LIy0vqYalL",,,,1297231295144251398,https://twitter.com/IbaiLlanos/status/1297231295144251398
2020-08-22 15:00:37,IbaiLlanos,,364,2596,48919,"Amigos y amigas Se vienepic.twitter.com/vtYQyJFZfz",,,,1297186921488277512,https://twitter.com/IbaiLlanos/status/1297186921488277512
2020-08-22 14:19:03,IbaiLlanos,LMDShow,10,5,594,"Ok",,,,1297176462508916737,https://twitter.com/IbaiLlanos/status/1297176462508916737
2020-08-22 11:33:22,IbaiLlanos,,93,390,16925,"Estaba dudando de si hacer esto o no porque no tengo ningún tatuaje y el hijo de puta de BarbeQ me acaba de poner esto y tengo la mayor presión social de españa Me das asco viejo, voy a por ti Illojuan y Knekro mirad los MDs tenemos que hablar",,,,1297134764734980098,https://twitter.com/IbaiLlanos/status/1297134764734980098
2020-08-22 09:21:40,IbaiLlanos,,625,12706,268028,"Si este tweet llega a 200.000 likes me tatúo a Doraemon en directo en el especial 24 horas de la semana que viene Gracias por dejarte twitter abierto crack",,,,1297101621508415488,https://twitter.com/IbaiLlanos/status/1297101621508415488
2020-08-22 08:58:32,IbaiLlanos,Meeneen7,1,3,362,"HOSTIA NSSNSNSNSNSDNDNSANSNSDNSD",,,,1297095800292544512,https://twitter.com/IbaiLlanos/status/1297095800292544512
2020-08-22 02:42:01,IbaiLlanos,,526,1863,34485,"Me gustaría decirles, con toda la educación del mundo, que se vayan para la puta cama panda de desgraciados.",,,,1297001048373166081,https://twitter.com/IbaiLlanos/status/1297001048373166081
2020-08-21 22:40:33,IbaiLlanos,,206,9200,62533,"Minuto 15 después de ser campeón Reguilón ya va totalmente borracho Y yo me preocupo por él cuál padrepic.twitter.com/qt2GaKnBgi",,,,1296940282534125568,https://twitter.com/IbaiLlanos/status/1296940282534125568
2020-08-21 20:56:05,IbaiLlanos,,133,3933,51152,"Sergio Reguilón grabando siete tiktoks y el TAG del novio en sus días libres y después ganando una final europea contra el Inter, nah, es mi chico, mi jugador",,,,1296913991856513024,https://twitter.com/IbaiLlanos/status/1296913991856513024
2020-08-21 20:10:03,IbaiLlanos,DjMaRiiO,31,46,3185,"Buen jugado amigo, nada que decir",,,,1296902406819676161,https://twitter.com/IbaiLlanos/status/1296902406819676161
2020-08-21 19:51:18,IbaiLlanos,nachkirkland,64,1357,16508,"NO NO NO JSSJSNSNDNDFNTNhttps://twitter.com/nachkirkland/status/1296483347095592960 …",,,,1296897688710062091,https://twitter.com/IbaiLlanos/status/1296897688710062091
2020-08-21 19:28:09,IbaiLlanos,FranciscoFCB97,6,3,40,"No amigo, revisa tu wifi, todo está bien",,,,1296891862880530433,https://twitter.com/IbaiLlanos/status/1296891862880530433
2020-08-21 19:13:39,IbaiLlanos,adrianceitor,1,1,33,"Borra, por favor",,,,1296888210648436738,https://twitter.com/IbaiLlanos/status/1296888210648436738
2020-08-21 19:08:05,IbaiLlanos,Sera_gare,1,1,97,"LOOOOOOOOOOOOL HOSTIA",,,,1296886809771859968,https://twitter.com/IbaiLlanos/status/1296886809771859968
2020-08-21 19:06:17,IbaiLlanos,DjMaRiiO,28,92,5565,"grande lukaki",,,,1296886358330560513,https://twitter.com/IbaiLlanos/status/1296886358330560513
2020-08-21 19:00:22,IbaiLlanos,werlyb,7,12,836,"¿Eres gilipollas?",,,,1296884869398769665,https://twitter.com/IbaiLlanos/status/1296884869398769665
2020-08-21 18:49:49,IbaiLlanos,RiffsRomero,0,2,89,"Tráelo a casa",,,,1296882213733249026,https://twitter.com/IbaiLlanos/status/1296882213733249026
2020-08-21 18:41:14,IbaiLlanos,rudy5fernandez,5,36,2170,"Te vas a hacer daño con ese juego ten cuidado Rudy por favor",,,,1296880052672528385,https://twitter.com/IbaiLlanos/status/1296880052672528385
2020-08-21 18:15:10,IbaiLlanos,PutaChampions,4,12,410,"Amigo, deja de preocuparte por el fútbol y sé feliz",,,,1296873495763222529,https://twitter.com/IbaiLlanos/status/1296873495763222529
2020-08-21 18:10:08,IbaiLlanos,ArnauVidal_,1,1,138,"@Goorgo",,@Goorgo,,1296872226013229058,https://twitter.com/IbaiLlanos/status/1296872226013229058
2020-08-21 17:30:23,IbaiLlanos,,17,50,1452,"@G2Ander Vamos a la piscina que voy a poner electrolatino",,@G2Ander,,1296862224171098112,https://twitter.com/IbaiLlanos/status/1296862224171098112
2020-08-21 17:06:23,IbaiLlanos,MrKeroro10,31,98,7727,"puedes borrar este tweet?",,,,1296856182628524033,https://twitter.com/IbaiLlanos/status/1296856182628524033
2020-08-21 16:17:52,IbaiLlanos,Felipez360,3,2,302,"al minecraft otra vez",,,,1296843975739965440,https://twitter.com/IbaiLlanos/status/1296843975739965440
2020-08-21 15:41:17,IbaiLlanos,Giorgerepe,2,0,7,"ah creía que mi nombre aparecía ahí en plan yo como persona",,,,1296834770219999233,https://twitter.com/IbaiLlanos/status/1296834770219999233
2020-08-21 15:39:49,IbaiLlanos,Giorgerepe,1,0,8,"Gracias amigo",,,,1296834398927704066,https://twitter.com/IbaiLlanos/status/1296834398927704066
2020-08-21 15:10:17,IbaiLlanos,Gaabriuss,94,1806,24343,"Lo de los hackers en este juego es lamentable. De verdad nadie va a hacer nada?https://twitter.com/Gaabriuss/status/1296809919526699008 …",,,,1296826966549692416,https://twitter.com/IbaiLlanos/status/1296826966549692416
2020-08-21 15:04:43,IbaiLlanos,AnaKarinaRegala,2,0,58,"Amén",,,,1296825566298021893,https://twitter.com/IbaiLlanos/status/1296825566298021893
2020-08-21 08:56:58,IbaiLlanos,AlexChiner,2,1,48,"@RiotCuatroDos",,@RiotCuatroDos,,1296733018242068480,https://twitter.com/IbaiLlanos/status/1296733018242068480
2020-08-21 08:50:38,IbaiLlanos,,269,726,21221,"pic.twitter.com/ziDWEssUkR",,,,1296731425681690627,https://twitter.com/IbaiLlanos/status/1296731425681690627
2020-08-21 08:30:47,IbaiLlanos,Army1Seven,11,26,2830,"Qué bien sales amigo @KNekro",,@KNekro,,1296726430403956738,https://twitter.com/IbaiLlanos/status/1296726430403956738
2020-08-20 23:06:23,IbaiLlanos,MrKeroro10,14,19,2077,"Calla calla",,,,1296584392459137026,https://twitter.com/IbaiLlanos/status/1296584392459137026
2020-08-20 22:00:45,IbaiLlanos,,467,5146,52904,"La biblia, año 2020: Si estáis jugando 4 amigos al Fall Guys, tres pasáis de la primera ronda y uno no, os salís todos para no hacerle esperar. En caso de no hacerlo vosotros no sois amigos, sois unos hijos de puta.",,,,1296567876007137280,https://twitter.com/IbaiLlanos/status/1296567876007137280
2020-08-20 20:29:22,IbaiLlanos,auronplay,18,44,4404,"JASJSNSNSNSN",,,,1296544881247227909,https://twitter.com/IbaiLlanos/status/1296544881247227909
2020-08-20 19:15:19,IbaiLlanos,G2esports,16,14,577,"quiero 200",,,,1296526243114909697,https://twitter.com/IbaiLlanos/status/1296526243114909697
2020-08-20 18:40:08,IbaiLlanos,tvtop_es,3,4,359,"Sois increíbles",,,,1296517390155513856,https://twitter.com/IbaiLlanos/status/1296517390155513856
2020-08-20 18:37:09,IbaiLlanos,,2558,670,31693,"Dejadme por aquí vuestra reacción si Lionel Messi acaba yéndose del Barça en los próximos días Os leo",,,,1296516640218259457,https://twitter.com/IbaiLlanos/status/1296516640218259457
2020-08-20 18:09:45,IbaiLlanos,LougedoXXI,2,0,30,"Yo ya no sé dónde vivo",,,,1296509741779374083,https://twitter.com/IbaiLlanos/status/1296509741779374083
